time,data_no.,gyro_x,gyro_y,gyro_z,g_x_scaled,g_y_scaled,g_z_scaled,accel_x,accel_y,accel_z,a_x_scaled,a_y_scaled,a_z_scaled,rotation_x,rotation_y
2019-01-28 21:30:17.87,20664,-1416,-3068,-4936,-10.8092,-23.4198,-37.6794,3316,-5552,1656,0.2024,-0.3389,0.1011,-56.273,-29.7845
2019-01-28 21:30:17.98,20665,-7440,-330,-7653,-56.7939,-2.5191,-58.4198,4332,19896,32767,0.2644,1.2144,1.9999,31.0462,-6.4474
2019-01-28 21:30:18.10,20666,-7033,-2108,-8123,-53.687,-16.0916,-62.0076,288,9024,15788,0.0176,0.5508,0.9636,29.747,-0.9073
2019-01-28 21:30:18.21,20667,-599,-77,-387,-4.5725,-0.5878,-2.9542,3284,4608,-2668,0.2004,0.2812,-0.1628,47.4411,-31.6644
2019-01-28 21:30:18.32,20668,-2998,4673,11382,-22.8855,35.6718,86.8855,5256,7884,10656,0.3208,0.4812,0.6504,33.5658,-21.6291
2019-01-28 21:30:18.43,20669,2941,455,13825,22.4504,3.4733,105.5344,-2764,7340,15480,-0.1687,0.448,0.9448,25.0221,9.1649
2019-01-28 21:30:18.55,20670,1589,120,7223,12.1298,0.916,55.1374,188,-3280,4716,0.0115,-0.2002,0.2878,-34.7975,-1.8745
2019-01-28 21:30:18.66,20671,1212,-9068,-7277,9.2519,-69.2214,-55.5496,2428,-6972,7096,0.1482,-0.4255,0.4331,-42.9109,-13.716
2019-01-28 21:30:18.77,20672,-3197,-3623,-10733,-24.4046,-27.6565,-81.9313,3400,8924,32767,0.2075,0.5447,1.9999,15.1572,-5.7172
2019-01-28 21:30:18.88,20673,-7409,-3766,-10207,-56.5573,-28.7481,-77.916,1960,9000,7656,0.1196,0.5493,0.4673,48.7136,-9.4184
2019-01-28 21:30:19.00,20674,-1248,-4231,3952,-9.5267,-32.2977,30.1679,8600,4684,-2472,0.5249,0.2859,-0.1509,27.6301,-58.3733
2019-01-28 21:30:19.11,20675,818,4081,4174,6.2443,31.1527,31.8626,-5040,4920,18424,-0.3076,0.3003,1.1245,14.4442,14.8045
2019-01-28 21:30:19.22,20676,5186,2284,12649,39.5878,17.4351,96.5573,-1608,2304,12016,-0.0981,0.1406,0.7334,10.7607,7.4873
2019-01-28 21:30:19.33,20677,1917,2349,6113,14.6336,17.9313,46.6641,240,-2904,1064,0.0146,-0.1772,0.0649,-69.414,-4.4373
2019-01-28 21:30:19.45,20678,5852,-1518,-14783,44.6718,-11.5878,-112.8473,14916,1084,20992,0.9104,0.0662,1.2812,2.4104,-35.3599
2019-01-28 21:30:19.56,20679,-5541,-528,-11142,-42.2977,-4.0305,-85.0534,-952,5848,26580,-0.0581,0.3569,1.6223,12.4005,2.0034
2019-01-28 21:30:19.67,20680,-7241,-482,-9266,-55.2748,-3.6794,-70.7328,4004,6896,644,0.2444,0.4209,0.0393,59.5407,-30.0327
2019-01-28 21:30:19.78,20681,-3345,-600,8220,-25.5344,-4.5802,62.7481,3968,7820,-148,0.2422,0.4773,-0.009,63.0799,-26.8999
2019-01-28 21:30:19.90,20682,8937,4680,5322,68.2214,35.7252,40.626,19656,9040,32767,1.1997,0.5518,1.9999,13.3106,-30.0394
2019-01-28 21:30:20.01,20683,5155,1487,10730,39.3511,11.3511,81.9084,264,-1756,10172,0.0161,-0.1072,0.6208,-9.7912,-1.465
2019-01-28 21:30:20.12,20684,1918,-5015,-2083,14.6412,-38.2824,-15.9008,1860,-4800,600,0.1135,-0.293,0.0366,-67.8457,-21.0321
2019-01-28 21:30:20.23,20685,-4482,2598,-383,-34.2137,19.8321,-2.9237,9968,20212,32767,0.6084,1.2336,1.9999,30.5465,-14.5159
2019-01-28 21:30:20.35,20686,-10212,-466,-9626,-77.9542,-3.5573,-73.4809,-640,6732,17224,-0.0391,0.4109,1.0513,21.3346,1.9821
2019-01-28 21:30:20.46,20687,-2811,-3566,-2954,-21.458,-27.2214,-22.5496,4584,4336,-468,0.2798,0.2646,-0.0286,43.2592,-46.4269
2019-01-28 21:30:20.57,20688,-3391,5915,10281,-25.8855,45.1527,78.4809,20576,-636,7348,1.2559,-0.0388,0.4485,-1.6674,-70.2798
2019-01-28 21:30:20.68,20689,6731,440,17398,51.3817,3.3588,132.8092,-680,7680,20548,-0.0415,0.4688,1.2542,20.4834,1.7755
2019-01-28 21:30:20.80,20690,3576,6490,7342,27.2977,49.542,56.0458,1984,-4912,3876,0.1211,-0.2998,0.2366,-48.4445,-17.5928
2019-01-28 21:30:20.91,20691,1040,-3774,-4604,7.9389,-28.8092,-35.145,2392,-6480,6104,0.146,-0.3955,0.3726,-44.6662,-15.04
2019-01-28 21:30:21.02,20692,-3752,-3847,-12964,-28.6412,-29.3664,-98.9618,-584,8068,29096,-0.0356,0.4924,1.7759,15.4951,1.1081
2019-01-28 21:30:21.13,20693,-5401,412,-7967,-41.229,3.145,-60.8168,2468,6780,6516,0.1506,0.4138,0.3977,44.2176,-14.7058
2019-01-28 21:30:21.25,20694,3293,-1931,5761,25.1374,-14.7405,43.9771,7168,6268,-1556,0.4375,0.3826,-0.095,40.5152,-47.9817
2019-01-28 21:30:21.36,20695,3914,5052,8643,29.8779,38.5649,65.9771,6988,11960,32767,0.4265,0.73,1.9999,19.6452,-11.3284
2019-01-28 21:30:21.47,20696,3328,1094,12488,25.4046,8.3511,95.3282,-880,744,12356,-0.0537,0.0454,0.7542,3.4371,4.0664
2019-01-28 21:30:21.58,20697,3576,-948,3052,27.2977,-7.2366,23.2977,312,-2464,1168,0.019,-0.1504,0.0713,-63.8653,-6.5274
2019-01-28 21:30:21.70,20698,2732,1555,-17559,20.855,11.8702,-134.0382,15636,12548,32767,0.9543,0.7659,1.9999,19.0658,-24.0192
2019-01-28 21:30:21.81,20699,-6645,-2478,-9603,-50.7252,-18.916,-73.3053,-3416,2968,24796,-0.2085,0.1812,1.5134,6.7624,7.789
2019-01-28 21:30:21.92,20700,272,-3780,-8099,2.0763,-28.855,-61.8244,3008,6596,-2340,0.1836,0.4026,-0.1428,59.9818,-23.2575
2019-01-28 21:30:22.03,20701,-2801,4781,8296,-21.3817,36.4962,63.3282,11900,6992,3920,0.7263,0.4268,0.2393,29.1643,-56.0356
2019-01-28 21:30:22.15,20702,4904,-2236,15707,37.4351,-17.0687,119.9008,9960,8684,32564,0.6079,0.53,1.9875,14.3063,-16.4641
2019-01-28 21:30:22.26,20703,1893,196,10009,14.4504,1.4962,76.4046,848,-3540,7268,0.0518,-0.2161,0.4436,-25.817,-5.9881
2019-01-28 21:30:22.37,20704,1909,-3896,-3635,14.5725,-29.7405,-27.7481,3608,-6188,1432,0.2202,-0.3777,0.0874,-57.8996,-29.5988
2019-01-28 21:30:22.48,20705,-8635,1078,-2588,-65.916,8.229,-19.7557,4880,20224,32767,0.2979,1.2344,1.9999,31.4029,-7.2229
2019-01-28 21:30:22.60,20706,-11002,-2056,-11880,-83.9847,-15.6947,-90.687,1848,7084,13880,0.1128,0.4324,0.8472,26.8353,-6.7631
2019-01-28 21:30:22.71,20707,-3818,-1672,-3568,-29.145,-12.7634,-27.2366,5228,5024,-2792,0.3191,0.3066,-0.1704,40.287,-42.2892
2019-01-28 21:30:22.82,20708,-965,2354,3725,-7.3664,17.9695,28.4351,1568,7388,17552,0.0957,0.4509,1.0713,22.7459,-4.707
2019-01-28 21:30:22.93,20709,5558,2527,17020,42.4275,19.2901,129.9237,-1680,5992,12140,-0.1025,0.3657,0.741,26.0547,7.0738
2019-01-28 21:30:23.05,20710,3086,1879,6031,23.5573,14.3435,46.0382,1196,-4232,1936,0.073,-0.2583,0.1182,-61.7322,-14.4128
2019-01-28 21:30:23.16,20711,657,-4363,-8048,5.0153,-33.3053,-61.4351,4528,-7380,9416,0.2764,-0.4504,0.5747,-35.2353,-20.7309
2019-01-28 21:30:23.27,20712,-5234,-1547,-13262,-39.9542,-11.8092,-101.2366,-1720,4880,31208,-0.105,0.2979,1.9048,8.8741,3.1168
2019-01-28 21:30:23.38,20713,-6366,-1751,-11721,-48.5954,-13.3664,-89.4733,3004,8596,2796,0.1833,0.5247,0.1707,64.4795,-18.383
2019-01-28 21:30:23.50,20714,-3678,-2031,6896,-28.0763,-15.5038,52.6412,8028,6792,-2340,0.49,0.4146,-0.1428,39.0848,-48.1765
2019-01-28 21:30:23.61,20715,12394,4572,3434,94.6107,34.9008,26.2137,2112,17692,32767,0.1289,1.0798,1.9999,28.3165,-3.2461
2019-01-28 21:30:23.72,20716,6211,3771,11942,47.4122,28.7863,91.1603,-876,-964,9900,-0.0535,-0.0588,0.6042,-5.5401,5.033
2019-01-28 21:30:23.84,20717,-46,-1946,-66,-0.3511,-14.855,-0.5038,3052,-7916,416,0.1863,-0.4832,0.0254,-68.7383,-21.0576
2019-01-28 21:30:23.95,20718,-6320,1337,1467,-48.2443,10.2061,11.1985,3432,12600,32767,0.2095,0.769,1.9999,20.9289,-5.5835
2019-01-28 21:30:24.06,20719,-8019,1119,-13180,-61.2137,8.542,-100.6107,756,3472,21676,0.0461,0.2119,1.323,9.0947,-1.9724
2019-01-28 21:30:24.18,20720,-295,-2437,-2443,-2.2519,-18.6031,-18.6489,8004,5980,-4208,0.4885,0.365,-0.2568,33.4768,-47.5863
2019-01-28 21:30:24.29,20721,-2112,3663,9533,-16.1221,27.9618,72.771,19256,-1792,9928,1.1753,-0.1094,0.606,-4.7285,-62.3495
2019-01-28 21:30:24.40,20722,5643,5273,16440,43.0763,40.2519,125.4962,-3228,9452,15256,-0.197,0.5769,0.9312,31.2217,10.1965
2019-01-28 21:30:24.51,20723,1299,4942,8947,9.916,37.7252,68.2977,-388,-4512,4368,-0.0237,-0.2754,0.2666,-45.8165,3.5355
2019-01-28 21:30:24.63,20724,1380,-7544,-9967,10.5344,-57.5878,-76.084,2936,-6040,4032,0.1792,-0.3687,0.2461,-50.4509,-22.0129
2019-01-28 21:30:24.74,20725,-3268,-2067,-16933,-24.9466,-15.7786,-129.2595,2096,9372,32767,0.1279,0.572,1.9999,15.9307,-3.5193
2019-01-28 21:30:24.85,20726,-8097,-1671,-10845,-61.8092,-12.7557,-82.7863,988,5348,7248,0.0603,0.3264,0.4424,36.1704,-6.2596
2019-01-28 21:30:24.97,20727,613,-6831,4431,4.6794,-52.145,33.8244,8920,6280,-2444,0.5444,0.3833,-0.1492,34.1769,-52.93
2019-01-28 21:30:25.08,20728,7662,7468,1292,58.4885,57.0076,9.8626,-6688,6644,32767,-0.4082,0.4055,1.9999,11.2366,11.312
2019-01-28 21:30:25.19,20729,7083,3337,9627,54.0687,25.4733,73.4885,-2308,-944,8264,-0.1409,-0.0576,0.5044,-6.2784,15.5082
2019-01-28 21:30:25.31,20730,2163,2721,2004,16.5115,20.771,15.2977,1156,-3896,8,0.0706,-0.2378,0.0005,-73.4732,-16.5264
2019-01-28 21:30:25.42,20731,11,3274,-7070,0.084,24.9924,-53.9695,13624,6040,29664,0.8315,0.3687,1.8105,10.483,-24.2298
2019-01-28 21:30:25.53,20732,-7507,-364,-9257,-57.3053,-2.7786,-70.6641,-3856,2548,22540,-0.2354,0.1555,1.3757,6.3579,9.6475
2019-01-28 21:30:25.64,20733,-1735,-3157,-6541,-13.2443,-24.0992,-49.9313,5476,5244,-2024,0.3342,0.3201,-0.1235,41.9315,-44.2512
2019-01-28 21:30:25.76,20734,-3213,312,9660,-24.5267,2.3817,73.7405,4692,8288,3048,0.2864,0.5059,0.186,55.9773,-27.983
2019-01-28 21:30:25.87,20735,3875,1159,16933,29.5802,8.8473,129.2595,8004,12660,24280,0.4885,0.7727,1.4819,26.3448,-16.2939
2019-01-28 21:30:25.98,20736,3499,3597,13253,26.7099,27.458,101.1679,632,-3244,7784,0.0386,-0.198,0.4751,-22.5573,-4.286
2019-01-28 21:30:26.09,20737,-1258,-5566,-3583,-9.6031,-42.4885,-27.3511,1588,-5772,1440,0.0969,-0.3523,0.0879,-69.6254,-14.946
2019-01-28 21:30:26.21,20738,-6059,6231,981,-46.2519,47.5649,7.4885,8536,18588,32767,0.521,1.1345,1.9999,28.7649,-12.7669
2019-01-28 21:30:26.32,20739,-9048,-1095,-12331,-69.0687,-8.3588,-94.1298,-548,8688,15716,-0.0334,0.5303,0.9592,28.9196,1.7479
2019-01-28 21:30:26.43,20740,-784,-3698,-4583,-5.9847,-28.229,-34.9847,5100,3968,-2636,0.3113,0.2422,-0.1609,34.6513,-46.9523
2019-01-28 21:30:26.55,20741,-2036,3469,6545,-15.542,26.4809,49.9618,8940,-412,9364,0.5457,-0.0251,0.5715,-1.8227,-43.6453
2019-01-28 21:30:26.66,20742,6856,1888,14902,52.3359,14.4122,113.7557,-768,5676,19568,-0.0469,0.3464,1.1943,16.1638,2.1587
2019-01-28 21:30:26.77,20743,3794,4592,6300,28.9618,35.0534,48.0916,336,-4488,3876,0.0205,-0.2739,0.2366,-49.0788,-3.2429
2019-01-28 21:30:26.89,20744,1464,-5067,-7273,11.1756,-38.6794,-55.5191,2720,-6256,4744,0.166,-0.3818,0.2896,-48.8429,-19.1081
2019-01-28 21:30:27.00,20745,-3113,-6651,-10048,-23.7634,-50.771,-76.7023,4068,9296,30924,0.2483,0.5674,1.8875,16.5962,-7.1803
2019-01-28 21:30:27.11,20746,-7087,-2333,-11033,-54.0992,-17.8092,-84.2214,512,7688,11316,0.0312,0.4692,0.6907,34.1646,-2.1433
2019-01-28 21:30:27.22,20747,1669,-6174,3761,12.7405,-47.1298,28.7099,8740,6400,-2140,0.5334,0.3906,-0.1306,35.4225,-52.3277
2019-01-28 21:30:27.34,20748,5666,5896,89,43.2519,45.0076,0.6794,5792,10088,32767,0.3535,0.6157,1.9999,16.8658,-9.5889
2019-01-28 21:30:27.45,20749,6334,5567,13132,48.3511,42.4962,100.2443,-564,-824,19308,-0.0344,-0.0503,1.1785,-2.4427,1.6717
2019-01-28 21:30:27.56,20750,-130,-2033,3150,-0.9924,-15.5191,24.0458,-64,-3492,864,-0.0039,-0.2131,0.0527,-76.0662,1.0192
2019-01-28 21:30:27.67,20751,-852,5499,-14000,-6.5038,41.9771,-106.8702,28036,3852,20888,1.7112,0.2351,1.2749,6.2873,-52.8523
2019-01-28 21:30:27.79,20752,-7595,-1256,-14767,-57.9771,-9.5878,-112.7252,-588,1452,25996,-0.0359,0.0886,1.5867,3.1961,1.2937
2019-01-28 21:30:27.90,20753,-4095,-4391,-10538,-31.2595,-33.5191,-80.4427,4352,4848,188,0.2656,0.2959,0.0115,48.0595,-41.8926
2019-01-28 21:30:28.01,20754,-227,-639,11576,-1.7328,-4.8779,88.3664,4172,7944,-1212,0.2546,0.4849,-0.074,61.3263,-27.4369
2019-01-28 21:30:28.12,20755,11729,15021,-3780,89.5344,114.6641,-28.855,10400,12956,32767,0.6348,0.7908,1.9999,20.65,-16.4444
2019-01-28 21:30:28.24,20756,4417,2923,10248,33.7176,22.313,78.229,28,-2356,8836,0.0017,-0.1438,0.5393,-14.9297,-0.1754
2019-01-28 21:30:28.35,20757,-8,-4371,-2924,-0.0611,-33.3664,-22.3206,2400,-6216,540,0.1465,-0.3794,0.033,-68.4087,-21.0393
2019-01-28 21:30:28.46,20758,-5974,-1045,846,-45.6031,-7.9771,6.458,3856,14096,32767,0.2354,0.8604,1.9999,23.1341,-6.1698
2019-01-28 21:30:28.57,20759,-7622,1376,-10516,-58.1832,10.5038,-80.2748,3096,3304,17596,0.189,0.2017,1.074,10.4773,-9.811
2019-01-28 21:30:28.69,20760,2546,-470,-4861,19.4351,-3.5878,-37.1069,4608,4784,-2644,0.2812,0.292,-0.1614,42.0027,-40.1318
2019-01-28 21:30:28.80,20761,-4503,4329,14596,-34.374,33.0458,111.4198,16540,6736,11036,1.0095,0.4111,0.6736,18.7148,-51.9853
2019-01-28 21:30:28.91,20762,8325,2689,14585,63.5496,20.5267,111.3359,-852,10388,15880,-0.052,0.634,0.9692,33.1532,2.5708
2019-01-28 21:30:29.03,20763,1738,649,8844,13.2672,4.9542,67.5115,1704,-4556,4132,0.104,-0.2781,0.2522,-45.5487,-15.4851
2019-01-28 21:30:29.14,20764,24,-8342,-7468,0.1832,-63.6794,-57.0076,3496,-6112,5100,0.2134,-0.373,0.3113,-44.6682,-23.7101
2019-01-28 21:30:29.25,20765,-2408,-2187,-13566,-18.3817,-16.6947,-103.5573,2656,6292,32767,0.1621,0.384,1.9999,10.8351,-4.5513
2019-01-28 21:30:29.36,20766,-5860,-1460,-10191,-44.7328,-11.145,-77.7939,1572,6916,6912,0.0959,0.4221,0.4219,44.2943,-9.1334
2019-01-28 21:30:29.48,20767,-1761,-4544,3578,-13.4427,-34.687,27.313,8688,6356,-2700,0.5303,0.3879,-0.1648,34.9391,-51.5204
2019-01-28 21:30:29.59,20768,11654,3460,578,88.9618,26.4122,4.4122,-140,7044,32767,-0.0085,0.4299,1.9999,12.1323,0.2393
2019-01-28 21:30:29.70,20769,7886,3268,11739,60.1985,24.9466,89.6107,-1136,-1392,12020,-0.0693,-0.085,0.7336,-6.5768,5.3633
2019-01-28 21:30:29.81,20770,2138,1521,603,16.3206,11.6107,4.6031,752,-4820,-4,0.0459,-0.2942,-0.0002,-81.1323,-8.8676
2019-01-28 21:30:29.93,20771,1677,232,-4349,12.8015,1.771,-33.1985,12268,6060,23864,0.7488,0.3699,1.4565,12.7264,-26.4855
2019-01-28 21:30:30.04,20772,-8153,380,-10765,-62.2366,2.9008,-82.1756,428,3936,22008,0.0261,0.2402,1.3433,10.1379,-1.0967
2019-01-28 21:30:30.15,20773,-2992,-456,-7111,-22.8397,-3.4809,-54.2824,6452,5316,-4504,0.3938,0.3245,-0.2749,34.0429,-42.8002
2019-01-28 21:30:30.26,20774,-1793,425,11769,-13.687,3.2443,89.8397,4988,8280,2176,0.3044,0.5054,0.1328,56.6853,-30.2264
2019-01-28 21:30:30.38,20775,4431,4163,18425,33.8244,31.7786,140.6489,9136,12660,31484,0.5576,0.7727,1.9216,21.1155,-15.0684
2019-01-28 21:30:30.49,20776,1910,6300,12194,14.5802,48.0916,93.084,-200,-3332,11552,-0.0122,-0.2034,0.7051,-16.0871,0.953
2019-01-28 21:30:30.60,20777,1909,-8844,-5044,14.5725,-67.5115,-38.5038,3412,-5472,668,0.2083,-0.334,0.0408,-57.5691,-31.7552
2019-01-28 21:30:30.71,20778,-6002,-775,972,-45.8168,-5.916,7.4198,5016,17744,32767,0.3062,1.083,1.9999,28.1595,-7.6666
2019-01-28 21:30:30.83,20779,-8757,537,-12513,-66.8473,4.0992,-95.5191,592,7476,16936,0.0361,0.4563,1.0337,23.805,-1.8316
2019-01-28 21:30:30.94,20780,-1218,-4396,-5610,-9.2977,-33.5573,-42.8244,5068,4244,-2080,0.3093,0.259,-0.127,37.765,-46.9981
2019-01-28 21:30:31.05,20781,-669,3852,17571,-5.1069,29.4046,134.1298,4400,5628,16548,0.2686,0.3435,1.01,18.1947,-14.1296
2019-01-28 21:30:31.16,20782,4767,4933,16841,36.3893,37.6565,128.5573,-3516,4160,13656,-0.2146,0.2539,0.8335,16.4364,13.8363
2019-01-28 21:30:31.28,20783,1620,2885,5631,12.3664,22.0229,42.9847,1052,-5616,2488,0.0642,-0.3428,0.1519,-64.3127,-9.7186
2019-01-28 21:30:31.39,20784,3945,-5345,-6274,30.1145,-40.8015,-47.8931,1968,-4616,8200,0.1201,-0.2817,0.5005,-28.6955,-11.8126
2019-01-28 21:30:31.50,20785,-4330,-3251,-11112,-33.0534,-24.8168,-84.8244,1268,5464,28668,0.0774,0.3335,1.7498,10.7806,-2.4878
2019-01-28 21:30:31.62,20786,-7100,1753,-10581,-54.1985,13.3817,-80.771,2748,4976,6304,0.1677,0.3037,0.3848,35.8888,-18.8891
2019-01-28 21:30:31.73,20787,303,-4091,4066,2.313,-31.229,31.0382,8056,8428,-1252,0.4917,0.5144,-0.0764,45.9512,-43.3949
2019-01-28 21:30:31.84,20788,8508,1831,2167,64.9466,13.9771,16.542,-2756,9112,32767,-0.1682,0.5562,1.9999,15.4884,4.6328
2019-01-28 21:30:31.95,20789,6043,6131,12133,46.1298,46.8015,92.6183,-1440,900,14924,-0.0879,0.0549,0.9109,3.4352,5.5014
2019-01-28 21:30:32.07,20790,415,319,3336,3.1679,2.4351,25.4656,-272,-4740,636,-0.0166,-0.2893,0.0388,-81.6973,3.2551
2019-01-28 21:30:32.18,20791,3480,-5897,-19751,26.5649,-45.0153,-150.771,5112,1240,22232,0.312,0.0757,1.3569,3.1114,-12.93
2019-01-28 21:30:32.29,20792,-5923,-2439,-14012,-45.2137,-18.6183,-106.9618,-1520,4392,24064,-0.0928,0.2681,1.4688,10.3233,3.5557
2019-01-28 21:30:32.40,20793,-4295,-4896,-10428,-32.7863,-37.374,-79.6031,4532,5480,924,0.2766,0.3345,0.0564,49.8349,-39.1971
2019-01-28 21:30:32.52,20794,-3376,-3917,8642,-25.771,-29.9008,65.9695,3584,8008,232,0.2188,0.4888,0.0142,65.8443,-24.1021
2019-01-28 21:30:32.63,20795,9924,12763,4097,75.7557,97.4275,31.2748,15844,18536,32767,0.967,1.1313,1.9999,26.9888,-22.8244
2019-01-28 21:30:32.74,20796,5315,5393,13378,40.5725,41.1679,102.1221,-972,-2328,11276,-0.0593,-0.1421,0.6882,-11.6232,4.8255
2019-01-28 21:30:32.85,20797,1146,-3379,-299,8.7481,-25.7939,-2.2824,2712,-6640,-1060,0.1655,-0.4053,-0.0647,-66.3214,-21.9655
2019-01-28 21:30:32.97,20798,-6489,2140,-3242,-49.5344,16.3359,-24.7481,3804,13248,32767,0.2322,0.8086,1.9999,21.881,-6.143
2019-01-28 21:30:33.08,20799,-8103,699,-12882,-61.855,5.3359,-98.3359,1416,5360,18784,0.0864,0.3271,1.1465,15.8833,-4.1461
2019-01-28 21:30:33.19,20800,-719,-762,-6045,-5.4885,-5.8168,-46.145,5276,4836,-2816,0.322,0.2952,-0.1719,38.9601,-43.3134
2019-01-28 21:30:33.30,20801,-3463,573,13087,-26.4351,4.374,99.9008,15020,6604,6036,0.9167,0.4031,0.3684,22.194,-59.2193
2019-01-28 21:30:33.42,20802,5305,3826,18568,40.4962,29.2061,141.7405,1876,14240,20608,0.1145,0.8691,1.2578,34.5337,-4.283
2019-01-28 21:30:33.53,20803,1672,3347,12592,12.7634,25.5496,96.1221,-452,-4536,9324,-0.0276,-0.2769,0.5691,-25.9159,2.4961
2019-01-28 21:30:33.64,20804,1243,-9736,-8858,9.4885,-74.3206,-67.6183,1368,-6680,2644,0.0835,-0.4077,0.1614,-65.9799,-10.781
2019-01-28 21:30:33.75,20805,-7458,2353,-3647,-56.9313,17.9618,-27.8397,4124,23040,32767,0.2517,1.4062,1.9999,34.9013,-5.8782
2019-01-28 21:30:33.87,20806,-8008,-1123,-11575,-61.1298,-8.5725,-88.3588,60,8340,11252,0.0037,0.509,0.6868,36.5455,-0.2454
2019-01-28 21:30:33.98,20807,-1844,-3696,-941,-14.0763,-28.2137,-7.1832,5248,4248,-2276,0.3203,0.2593,-0.1389,36.5983,-47.4384
2019-01-28 21:30:34.09,20808,-2018,7811,14922,-15.4046,59.626,113.9084,9032,2524,13288,0.5513,0.1541,0.811,8.9278,-33.7339
2019-01-28 21:30:34.21,20809,6741,3910,15499,51.458,29.8473,118.313,-4072,5600,14964,-0.2485,0.3418,0.9133,19.8547,14.2979
2019-01-28 21:30:34.32,20810,2236,4068,5654,17.0687,31.0534,43.1603,560,-4656,2608,0.0342,-0.2842,0.1592,-60.1914,-5.9904
2019-01-28 21:30:34.43,20811,4810,-5655,-6585,36.7176,-43.1679,-50.2672,2804,-3188,9308,0.1711,-0.1946,0.5681,-18.1566,-15.9072
2019-01-28 21:30:34.54,20812,-3941,-3946,-11301,-30.084,-30.1221,-86.2672,2036,6400,29936,0.1243,0.3906,1.8271,12.0406,-3.8051
2019-01-28 21:30:34.66,20813,-8027,1252,-9542,-61.2748,9.5573,-72.8397,2300,5500,5764,0.1404,0.3357,0.3518,41.5489,-16.1029
2019-01-28 21:30:34.77,20814,-2021,-3813,2161,-15.4275,-29.1069,16.4962,8956,7364,-3120,0.5466,0.4495,-0.1904,37.8284,-48.2352
2019-01-28 21:30:34.88,20815,8375,4244,4921,63.9313,32.3969,37.5649,-3752,6316,32767,-0.229,0.3855,1.9999,10.8411,6.4152
2019-01-28 21:30:34.99,20816,6398,5119,13717,48.8397,39.0763,104.7099,-1540,1448,14312,-0.094,0.0884,0.8735,5.7442,6.1106
2019-01-28 21:30:35.11,20817,1358,-2059,2948,10.3664,-15.7176,22.5038,376,-6028,420,0.0229,-0.3679,0.0256,-84.6574,-3.5606
2019-01-28 21:30:35.22,20818,2211,-670,-18783,16.8779,-5.1145,-143.3817,26232,11068,32767,1.6011,0.6755,1.9999,14.772,-37.1789
2019-01-28 21:30:35.33,20819,-7869,828,-12248,-60.0687,6.3206,-93.4962,3868,6640,21596,0.2361,0.4053,1.3181,16.8383,-9.7147
2019-01-28 21:30:35.44,20820,-5601,-2720,-6967,-42.7557,-20.7634,-53.1832,3180,4256,264,0.1941,0.2598,0.0161,53.1392,-36.7136
2019-01-28 21:30:35.56,20821,-2710,-2296,10718,-20.687,-17.5267,81.8168,7020,8544,2096,0.4285,0.5215,0.1279,49.3879,-38.5888
2019-01-28 21:30:35.67,20822,8069,7105,8013,61.5954,54.2366,61.1679,20704,17304,32767,1.2637,1.0562,1.9999,24.0579,-29.1934
2019-01-28 21:30:35.78,20823,5303,4802,11202,40.4809,36.6565,85.5115,-408,-2564,7996,-0.0249,-0.1565,0.488,-17.7573,2.7817
2019-01-28 21:30:35.89,20824,947,-5626,-2097,7.229,-42.9466,-16.0076,4588,-9284,644,0.28,-0.5667,0.0393,-63.4795,-26.2432
2019-01-28 21:30:36.01,20825,-9337,-1546,2331,-71.2748,-11.8015,17.7939,5588,21364,32767,0.3411,1.304,1.9999,32.7296,-8.13
2019-01-28 21:30:36.12,20826,-9500,639,-12219,-72.5191,4.8779,-93.2748,-900,7896,17220,-0.0549,0.4819,1.051,24.6036,2.72
2019-01-28 21:30:36.23,20827,-2897,-1389,-5533,-22.1145,-10.6031,-42.2366,3892,3664,-2080,0.2375,0.2236,-0.127,39.7023,-42.7304
2019-01-28 21:30:36.34,20828,-3452,3423,14114,-26.3511,26.1298,107.7405,21300,8824,11100,1.3,0.5386,0.6775,20.1723,-56.3472
2019-01-28 21:30:36.46,20829,5352,4606,16551,40.855,35.1603,126.3435,-1708,12928,17268,-0.1042,0.7891,1.054,36.6873,4.5272
2019-01-28 21:30:36.57,20830,2289,4230,10876,17.4733,32.2901,83.0229,388,-4316,7172,0.0237,-0.2634,0.4377,-31.0019,-2.6539
2019-01-28 21:30:36.68,20831,524,-8926,-7773,4.0,-68.1374,-59.3359,1008,-7088,2540,0.0615,-0.4326,0.155,-68.9164,-7.6252
2019-01-28 21:30:36.79,20832,-5814,-1469,-12014,-44.3817,-11.2137,-91.7099,-4964,15896,32767,-0.303,0.9702,1.9999,25.6247,7.7617
2019-01-28 21:30:36.91,20833,-8891,-3142,-12359,-67.8702,-23.9847,-94.3435,2596,6976,10404,0.1584,0.4258,0.635,33.0466,-11.7085
2019-01-28 21:30:37.02,20834,-1815,-6251,-2306,-13.855,-47.7176,-17.6031,8220,4624,-3256,0.5017,0.2822,-0.1987,27.6094,-55.4721
2019-01-28 21:30:37.13,20835,5228,2808,6384,39.9084,21.4351,48.7328,-5264,2208,25748,-0.3213,0.1348,1.5715,4.8025,11.5134
2019-01-28 21:30:37.24,20836,7640,4945,11511,58.3206,37.7481,87.8702,-1884,1288,10388,-0.115,0.0786,0.634,6.9557,10.2031
2019-01-28 21:30:37.36,20837,3225,3541,2049,24.6183,27.0305,15.6412,1548,-4500,1436,0.0945,-0.2747,0.0876,-64.8631,-18.1449
